Strike,Expiry,Leverage
4084.5628205128205,0.75,0.759945575643686
4172.877692307692,0.75,0.8217421042276574
4261.192564102565,0.75,0.8213544380375414
4349.507435897436,0.75,0.8078322130162202
4437.822307692308,0.75,0.762438933883411
4526.137179487179,0.75,0.7319498472935478
4614.452051282051,0.75,0.8152718650414497
4702.7669230769225,0.75,0.9906145706171696
4791.081794871795,0.75,1.1504692919748076
4879.3966666666665,0.75,1.2113263935993674
4967.711538461539,0.75,1.3615427106564721
5056.026410256411,0.75,1.6364527107807336
5144.341282051282,0.75,1.8865051970709388
5232.656153846154,0.75,2.010517507308392
5320.971025641025,0.75,2.0224799092461634
5409.285897435897,0.75,2.0090498430405956
5497.6007692307685,0.75,1.9973626057347436
5585.915641025641,0.75,1.9957062545080957
5674.230512820513,0.75,2.005681566823915
5762.545384615385,0.75,2.022429260429589
5850.860256410257,0.75,2.0319442620710735
5939.175128205128,0.75,2.0227123734518626
6027.49,0.75,2.0099689678798303
2583.21,0.7999999999999999,0.8656136781204907
2671.5248717948716,0.7999999999999999,0.8683576115028417
2759.8397435897436,0.7999999999999999,1.0326441086064428
2848.154615384615,0.7999999999999999,1.0560373061205577
2936.4694871794873,0.7999999999999999,0.8491385986018343
3024.784358974359,0.7999999999999999,0.6361647826428558
3113.099230769231,0.7999999999999999,0.5343487122792248
3201.4141025641024,0.7999999999999999,0.5470883407313871
3289.7289743589745,0.7999999999999999,0.5987585501695017
3378.043846153846,0.7999999999999999,0.6584540041178645
3466.358717948718,0.7999999999999999,0.7507191483839424
3554.6735897435897,0.7999999999999999,0.9260455448343502
3642.9884615384617,0.7999999999999999,1.13709679968986
3731.3033333333333,0.7999999999999999,1.2426250971110986
3819.618205128205,0.7999999999999999,1.105690370451032
3907.933076923077,0.7999999999999999,0.9216991482470221
3996.247948717949,0.7999999999999999,0.8477547645145058
4084.5628205128205,0.7999999999999999,0.874330390707372
4172.877692307692,0.7999999999999999,0.8842089438158443
